raman_shift,pointwise_std,variance_weight
706.25,0.0023723774800824124,1.1793191207619904
707.5,0.0019921626755854986,1.38244361742128
708.75,0.0017282818393923286,1.570136203506732
710.0,0.0017079673780777507,1.5867205203985204
711.25,0.0018387268308139657,1.485710983946845
712.5,0.0017772294080140084,1.5315654153266922
713.75,0.0015788649234532936,1.700894411836977
715.0,0.001368591011328646,1.9266980401267328
716.25,0.0012421216293479506,2.0938866686022686
717.5,0.0014192442244207826,1.8669920859662719
718.75,0.0016877114189266164,1.603609616784604
720.0,0.0018835592913562934,1.453975973157901
721.25,0.0018232013785819845,1.4970261909472535
722.5,0.0014935705552409802,1.7857894843454671
723.75,0.0013017476678115368,2.0115898449142255
725.0,0.0013315371787106303,1.9728505680280017
726.25,0.00142719127214572,1.857958942204429
727.5,0.0013176236529616626,1.9907567958433134
728.75,0.00100510952551206,2.500526224174439
730.0,0.0008934618300822995,2.752313378234708
731.25,0.0009510497133645003,2.616422179340573
732.5,0.0011632861193671385,2.2136251205905024
733.75,0.001302405362740198,2.010718139717818
735.0,0.001290962878253503,2.0259925298609764
736.25,0.0012959178004262539,2.0193498891423487
737.5,0.0013710604560851446,1.9236988460720728
738.75,0.0010627662539998612,2.387723408955451
740.0,0.0007013952946896911,3.3289646887444415
741.25,0.0004870107909544018,4.345116254383816
742.5,0.00039280696139379307,5.018205966131408
743.75,0.0004641437288334562,4.491348461382588
745.0,0.0005119155784504994,4.196314920106942
746.25,0.00045937513653866344,4.5230921132393185
747.5,0.0004922631498845742,4.312862820902419
748.75,0.000774876587294433,3.081927200473639
750.0,0.001050891328823729,2.410116156528406
751.25,0.0013919053828778127,1.8987494730438101
752.5,0.0018109731044658691,1.5060604278105385
753.75,0.0020840528897829217,1.3271968898860793
755.0,0.0020877214307945522,1.3250827863266055
756.25,0.002284269509165719,1.2208888482958822
757.5,0.002830421083650257,1.0019636323700882
758.75,0.0030591266585974987,0.9319809992011382
760.0,0.0028154633454995246,1.0069085884801052
761.25,0.002466323683130991,1.138004014171267
762.5,0.0023676445195178904,1.1814800728519304
763.75,0.0026006359988856444,1.0837248472780916
765.0,0.002964905882827202,0.9595928323661748
766.25,0.003282364491347072,0.8724978782785922
767.5,0.0035093538157443902,0.8193261083108898
768.75,0.0036507368073093785,0.7893631080905191
770.0,0.003735023247799936,0.7725208901724981
771.25,0.003672615177761652,0.7849211715306282
772.5,0.0037658808322379436,0.7665332229926891
773.75,0.004201426348491947,0.6909436846447219
775.0,0.004791539420574509,0.609508486891447
776.25,0.005028478332316777,0.5819681120599964
777.5,0.004936649556648137,0.5923411118823105
778.75,0.004663868826308703,0.625457090672723
780.0,0.004449377598815936,0.6542167145540023
781.25,0.0045164111657519795,0.6449485539743516
782.5,0.004638372680195299,0.6287425753089289
783.75,0.004726859804244375,0.6174852797137822
785.0,0.004883893713837544,0.5984693961163383
786.25,0.005038338625130527,0.5808758500384505
787.5,0.004977399420944177,0.5876927186063642
788.75,0.004684855183404379,0.622778399594426
790.0,0.004379028637293735,0.6642341145312356
791.25,0.004094582829680787,0.7080723280452678
792.5,0.0038157167385622593,0.7570565439374084
793.75,0.003625030754528216,0.7946468414488661
795.0,0.003646952788877123,0.7901364769689704
796.25,0.003773285990447465,0.7651100956326956
797.5,0.0038562142194287796,0.7495264945072119
798.75,0.003848119567409556,0.7510196015920922
800.0,0.003897422243122504,0.7420165474153945
801.25,0.004042552177500673,0.716724873304965
802.5,0.0042140746933756,0.6889706641686065
803.75,0.004252285076357739,0.6830780640354278
805.0,0.003975221454063087,0.7282407025704679
806.25,0.0036239265070980415,0.7948753982376812
807.5,0.003300578370972681,0.8679779655108756
808.75,0.002832683505249083,1.0012199123259546
810.0,0.0022627504909715017,1.231490761615752
811.25,0.001765788915711313,1.5404098701543294
812.5,0.0016512157506787862,1.6349643250488417
813.75,0.0016193559107978235,1.6633560382967334
815.0,0.0015921842840378173,1.6883606779141744
816.25,0.0017380724431132228,1.5622665349565965
817.5,0.0019371218262625896,1.4177945076953793
818.75,0.002007133442311084,1.3731312940754052
820.0,0.0020971991402712483,1.319652029639521
821.25,0.002294139632282506,1.2160868962689448
822.5,0.00245962499352686,1.1408538390133283
823.75,0.002556364174584265,1.1010350480087197
825.0,0.002639160577001582,1.0690987234944949
826.25,0.0027808938294638028,1.0185260162993128
827.5,0.0029577830651603136,0.9617468741198677
828.75,0.003138121931917345,0.9100268366479191
830.0,0.0032032858350371867,0.8926803402292403
831.25,0.0032288707126601752,0.8860491476933808
832.5,0.0034308210732984954,0.8369732198865352
833.75,0.0036515774197048616,0.7891915111535148
835.0,0.0038636412185653903,0.7481617530747571
836.25,0.004112616690902295,0.7051218997792968
837.5,0.0043535288569135,0.6679413524608412
838.75,0.004410970370070367,0.6596479841235254
840.0,0.004345652310513929,0.6690948491844071
841.25,0.004386797646020117,0.6631127967565723
842.5,0.004566205666887571,0.6382321065688121
843.75,0.004702191375086354,0.6205828587122003
845.0,0.004627359812327716,0.6301724145035983
846.25,0.004453209820427355,0.6536796929514507
847.5,0.0043168248219033626,0.6733507387304172
848.75,0.00427530011869743,0.6795771985248751
850.0,0.004349356270665768,0.6685519194292273
851.25,0.004505734011121285,0.646407171014312
852.5,0.004670722601108288,0.6245797469775453
853.75,0.004763219541083599,0.612975606799667
855.0,0.004757047645639545,0.6137364552921686
856.25,0.0047260754182334545,0.6175832978639626
857.5,0.004801426213219742,0.6083072940968812
858.75,0.005008814880770525,0.5841586170154686
860.0,0.005339953234385746,0.5493381535484385
861.25,0.005625006615982649,0.5225261949990243
862.5,0.005605118274547383,0.5243116571952986
863.75,0.005524492283451277,0.5316765528710722
865.0,0.005524211685168205,0.531702545832877
866.25,0.005630826676828781,0.5220060006872643
867.5,0.005819608051123599,0.5056769000692689
868.75,0.006003404305959379,0.49073147745357376
870.0,0.006123584791150646,0.4814276129528569
871.25,0.006036134191252423,0.48816222323056413
872.5,0.005741944555043414,0.5122692899518169
873.75,0.005498322887138696,0.5341117146981356
875.0,0.005475486896113732,0.5362549893336997
876.25,0.005599204207298725,0.5248449445697058
877.5,0.0055104417692921565,0.5329812393416323
878.75,0.0052944152528922725,0.5538784321737754
880.0,0.0050269520735680764,0.5821375487580687
881.25,0.004868841035388611,0.6002412834544333
882.5,0.0048479387421051,0.6027192152474058
883.75,0.004893346921628659,0.5973619738897991
885.0,0.0049528938999745305,0.590479310995159
886.25,0.005089001069318886,0.5753278131453683
887.5,0.005226312120493526,0.5608103284672967
888.75,0.005182990967479228,0.5653107977587272
890.0,0.004983425562537397,0.5870114933238758
891.25,0.004676136591023292,0.6238884465993535
892.5,0.0044411568220703405,0.6553717004617958
893.75,0.004296783338651095,0.6763415691773892
895.0,0.004187380835815894,0.6931479338457378
896.25,0.003994151541986436,0.7249657907934451
897.5,0.0037007044440625007,0.779291013071802
898.75,0.003380913409912387,0.8485885207491188
900.0,0.003063315596425991,0.9307902581851067
901.25,0.0028994295418799335,0.979764775246539
902.5,0.002765061208644065,1.0239367051552266
903.75,0.002624840535917322,1.0744890937601983
905.0,0.0025421676056064007,1.106703576912745
906.25,0.002538859748999751,1.1080327609013427
907.5,0.002562918003138617,1.0984377237568348
908.75,0.002590730160543142,1.0875505766165372
910.0,0.002569500874237685,1.0958411962667254
911.25,0.0025090280257723317,1.1201657481894602
912.5,0.0023882087702906995,1.1721480397778667
913.75,0.0022615690376823388,1.2320781704695731
915.0,0.002215413479293724,1.2554732347174233
916.25,0.0022874096848464463,1.2193570010495343
917.5,0.002285611428718676,1.220233759524528
918.75,0.00230132793748251,1.2126133907918217
920.0,0.002347084140026483,1.1909600927297184
921.25,0.00230950970943662,1.2086838936558164
922.5,0.0022469331349614014,1.2394017668179667
923.75,0.002185964758833889,1.27087000136689
925.0,0.0021733067910067894,1.2776046682210025
926.25,0.002200920600662289,1.2630036901841843
927.5,0.002169563057204275,1.279610218996882
928.75,0.0020092175449798392,1.3718448506745975
930.0,0.001854883068885534,1.4741162490587516
931.25,0.0017771541370612941,1.531623274128061
932.5,0.0017611604308656133,1.544017166107665
933.75,0.0017617340183351375,1.543569213159807
935.0,0.0017827479450915973,1.5273353368273097
936.25,0.0017799307757601934,1.5294918346591768
937.5,0.0016485752873805423,1.637280471460845
938.75,0.001519672148710797,1.7589237444605101
940.0,0.001459257423993515,1.8223813356874659
941.25,0.0014963576320809852,1.782881739784628
942.5,0.0016778793848078724,1.6119376949296285
943.75,0.0017870825215033478,1.5240291389319107
945.0,0.0017986806309897617,1.51525266549296
946.25,0.001835190581953162,1.4882731916047347
947.5,0.0018446499165775407,1.481439087998421
948.75,0.0018525017184529298,1.4758138716361755
950.0,0.001989509028583648,1.3841074702238807
951.25,0.0021214215031568192,1.3059727083853476
952.5,0.0021687777130549022,1.280031733925389
953.75,0.0020494153419087133,1.347495406386925
955.0,0.001777970326219844,1.5309961241932275
956.25,0.0015124874640806392,1.7662378026020007
957.5,0.0014348698835119007,1.8493135665851843
958.75,0.0014527909671030999,1.8294458076530682
960.0,0.0015862452094383486,1.6939265483851325
961.25,0.0017380879667482864,1.5622541197273139
962.5,0.0018887955844013433,1.450357621385902
963.75,0.0020060149503230307,1.3738226952935728
965.0,0.0020264192762278043,1.36131817338382
966.25,0.0018938429015720644,1.4468868598027465
967.5,0.0017863960502306658,1.5245517905894423
968.75,0.0017600758072320727,1.5448649325354393
970.0,0.0016877942928680634,1.6035397853607698
971.25,0.001640605698701876,1.6443111542439919
972.5,0.0018114973648274738,1.505670868149542
973.75,0.0020830326957337964,1.3277860057797397
975.0,0.002188020404043111,1.269782991951624
976.25,0.0021396714983271873,1.2958520957649862
